NTA Experiment Summary File,
Created with NTA 3.4 Build 3.4.003,
,
173.5,44524,154122,22728,2012,55846,33889,
174.5,44355,146362,25556,770,54261,31971,
175.5,44439,138696,28755,276,53041,29979,
176.5,44774,131205,32359,92,52107,27997,
177.5,45359,123959,36404,29,51438,26085,
178.5,46196,117016,40924,9,51036,24295,
179.5,47290,110420,45950,2,50916,22677,
180.5,48646,104205,51509,0,51090,21287,
181.5,50269,98393,57624,0,51572,20187,
182.5,52169,92997,64309,0,52369,19442,
183.5,54354,88023,71571,0,53487,19108,
184.5,56831,83469,79406,0,54926,19223,
185.5,59610,79328,87796,0,56683,19795,
186.5,62698,75588,96712,0,58750,20800,
187.5,66102,72237,106109,0,61112,22189,
188.5,69824,69259,115926,0,63752,23899,
189.5,73868,66636,126090,0,66648,25864,
190.5,78228,64351,136509,0,69772,28022,
191.5,82899,62388,147080,0,73092,30314,
192.5,87868,60729,157688,0,76571,32687,
193.5,93114,59359,168208,0,80170,35093,
194.5,98612,58262,178508,0,83846,37487,
195.5,104328,57426,188454,0,87552,39828,
196.5,110220,56836,197913,0,91242,42079,
197.5,116235,56482,206755,0,94868,44205,
198.5,122317,56353,214859,0,98382,46175,
199.5,128395,56438,222115,0,101737,47962,
200.5,134396,56728,228428,0,104888,49543,
201.5,140238,57215,233721,0,107793,50899,
202.5,145834,57889,237934,0,110414,52014,
203.5,151093,58742,241029,0,112716,52880,
204.5,155924,59765,242987,0,114669,53487,
205.5,160237,60949,243810,0,116249,53835,
206.5,163945,62284,243519,0,117437,53923,
207.5,166966,63757,242151,0,118219,53757,
208.5,169228,65358,239762,0,118587,53342,
209.5,170671,67072,236416,0,118540,52689,
210.5,171247,68884,232192,0,118081,51810,
211.5,170924,70777,227174,0,117219,50721,
212.5,169687,72733,221450,0,115967,49439,
213.5,167537,74731,215115,0,114346,47983,
214.5,164494,76750,208260,0,112376,46375,
215.5,160595,78766,200977,0,110084,44639,
216.5,155894,80754,193352,0,107500,42802,
217.5,150460,82690,185469,0,104655,40890,
218.5,144372,84546,177405,0,101581,38933,
219.5,137723,86296,169232,0,98313,36960,
220.5,130611,87913,161012,0,94884,35001,
221.5,123142,89371,152804,0,91329,33086,
222.5,115419,90647,144656,0,87681,31241,
223.5,107549,91716,136613,0,83969,29493,
224.5,99632,92558,128712,0,80225,27862,
225.5,91762,93155,120984,0,76475,26365,
226.5,84028,93491,113454,0,72743,25011,
227.5,76506,93556,106143,0,69051,23805,
228.5,69264,93341,99069,0,65419,22742,
229.5,62357,92842,92244,0,61861,21814,
230.5,55828,92059,85678,0,58391,21004,
231.5,49711,90996,79378,0,55021,20296,
232.5,44028,89661,73349,0,51759,19667,
233.5,38788,88064,67594,0,48612,19097,
234.5,33996,86221,62114,0,45583,18567,
235.5,29646,84150,56910,0,42676,18059,
236.5,25724,81870,51980,0,39894,17560,
237.5,22214,79403,47324,0,37235,17059,
238.5,19093,76774,42938,0,34701,16547,
239.5,16336,74008,38819,0,32290,16021,
240.5,13915,71129,34963,0,30002,15478,
241.5,11803,68162,31366,0,27833,14918,
242.5,9971,65135,28023,0,25782,14342,
243.5,8390,62069,24928,0,23847,13753,
244.5,7033,58988,22074,0,22024,13153,
245.5,5875,55915,19454,0,20311,12548,
246.5,4891,52868,17061,0,18705,11939,
247.5,4059,49867,14885,0,17203,11332,
248.5,3358,46926,12916,0,15800,10730,
249.5,2771,44060,11146,0,14494,10136,
250.5,2281,41282,9563,0,13281,9554,
251.5,1873,38600,8156,0,12157,8985,
252.5,1535,36023,6912,0,11118,8433,
253.5,1256,33557,5821,0,10159,7899,
254.5,1026,31206,4871,0,9276,7385,
255.5,837,28973,4048,0,8464,6892,
256.5,682,26859,3340,0,7721,6420,
257.5,556,24865,2737,0,7040,5971,
258.5,452,22989,2227,0,6417,5545,
259.5,368,21230,1798,2,5849,5141,
260.5,300,19583,1441,4,5332,4761,
261.5,244,18047,1146,11,4862,4402,
262.5,199,16616,904,28,4437,4064,
263.5,162,15287,708,68,4056,3746,
264.5,133,14054,550,153,3722,3445,
265.5,109,12912,424,329,3443,3157,
266.5,89,11858,324,675,3236,2876,
267.5,73,10885,245,1319,3130,2599,
268.5,60,9988,184,2454,3171,2338,
269.5,50,9162,137,4349,3425,2160,
270.5,42,8404,101,7343,3972,2263,
271.5,35,7707,74,11814,4908,2925,
272.5,29,7068,54,18119,6318,4268,
273.5,24,6483,39,26499,8261,6266,
274.5,21,5946,28,36968,10740,8853,
275.5,17,5455,20,49221,13678,11917,
276.5,15,5005,14,62581,16904,15271,
277.5,13,4594,10,76023,20160,18652,
