NTA Experiment Summary File,
Created with NTA 3.4 Build 3.4.003,
,
288.5,5562364,2653330,4028862,1543296,3446963,869259,
289.5,5378738,2535553,3904201,1528619,3336778,836808,
290.5,5199553,2424022,3781665,1516124,3230341,804697,
291.5,5024727,2318449,3661234,1505713,3127531,772933,
292.5,4854185,2218552,3542895,1497295,3028232,741526,
293.5,4687852,2124060,3426640,1490782,2932334,710490,
294.5,4525659,2034708,3312462,1486092,2839730,679842,
295.5,4367537,1950240,3200360,1483141,2750320,649602,
296.5,4213422,1870410,3090336,1481852,2664005,619794,
297.5,4063251,1794978,2982393,1482145,2580692,590444,
298.5,3916963,1723718,2876538,1483942,2500290,561587,
299.5,3774502,1656407,2772780,1487166,2422714,533257,
300.5,3635811,1592837,2671129,1491736,2347878,505497,
301.5,3500835,1532805,2571596,1497570,2275702,478356,
302.5,3369523,1476118,2474193,1504586,2206105,451887,
303.5,3241823,1422591,2378932,1512694,2139010,426154,
304.5,3117686,1372049,2285827,1521803,2074341,401228,
305.5,2997062,1324322,2194888,1531816,2012022,377191,
306.5,2879904,1279252,2106128,1542632,1951979,354134,
307.5,2766163,1236686,2019556,1554142,1894137,332164,
308.5,2655792,1196479,1935182,1566230,1838421,311399,
309.5,2548745,1158492,1853013,1578775,1784756,291972,
310.5,2444974,1122594,1773055,1591646,1733067,274027,
311.5,2344431,1088661,1695313,1604705,1683278,257716,
312.5,2247071,1056574,1619786,1617806,1635309,243196,
313.5,2152843,1026220,1546475,1630794,1589083,230614,
314.5,2061700,997491,1475377,1643505,1544518,220094,
315.5,1973593,970285,1406484,1655770,1501533,211717,
316.5,1888470,944506,1339789,1667408,1460043,205505,
317.5,1806281,920060,1275280,1678235,1419964,201408,
318.5,1726975,896859,1212943,1688057,1381208,199294,
319.5,1650496,874821,1152760,1696678,1343689,198961,
320.5,1576793,853863,1094712,1703898,1307316,200149,
321.5,1505809,833911,1038775,1709512,1272002,202567,
322.5,1437489,814891,984926,1713318,1237656,205911,
323.5,1371775,796733,933134,1715114,1204189,209885,
324.5,1308609,779371,883371,1714703,1171513,214214,
325.5,1247932,762740,835602,1711894,1139542,218650,
326.5,1189685,746781,789792,1706506,1108191,222976,
327.5,1133806,731433,745905,1698371,1077379,227004,
328.5,1080234,716642,703900,1687334,1047028,230577,
329.5,1028908,702354,663736,1673262,1017065,233563,
330.5,979765,688516,625369,1656040,987423,235856,
331.5,932742,675081,588756,1635581,958040,237371,
332.5,887776,662000,553851,1611823,928862,238043,
333.5,844804,649228,520606,1584735,899843,237826,
334.5,803763,636724,488973,1554319,870945,236692,
335.5,764590,624445,458904,1520608,842137,234626,
336.5,727222,612353,430348,1483675,813400,231633,
337.5,691596,600412,403256,1443626,784723,227727,
338.5,657651,588586,377578,1400605,756105,222938,
339.5,625326,576844,353263,1354792,727556,217310,
340.5,594559,565154,330261,1306401,699094,210896,
341.5,565291,553490,308522,1255680,670746,203761,
342.5,537463,541826,287995,1202906,642548,195980,
343.5,511018,530138,268632,1148384,614543,187635,
344.5,485897,518406,250383,1092440,586782,178817,
345.5,462047,506613,233200,1035420,559320,169623,
346.5,439411,494742,217037,977682,532218,160155,
347.5,417939,482781,201845,919592,505539,150516,
348.5,397577,470720,187581,861518,479349,140814,
349.5,378276,458553,174199,803822,453712,131155,
350.5,359986,446275,161656,746858,428694,121644,
351.5,342662,433885,149909,690965,404355,112386,
352.5,326256,421384,138919,636461,380755,103477,
353.5,310724,408777,128645,583636,357946,95013,
354.5,296025,396072,119049,532754,335975,87076,
355.5,282116,383277,110094,484045,314883,79742,
356.5,268959,370405,101743,437703,294703,73073,
357.5,256515,357472,93964,393884,275459,67113,
358.5,244747,344495,86722,352709,257168,61887,
359.5,233621,331492,79986,314257,239839,57395,
360.5,223103,318486,73726,278573,223472,53609,
361.5,213162,305499,67913,245665,208060,50477,
362.5,203765,292555,62519,215508,193587,47921,
363.5,194885,279681,57519,188046,180033,45848,
364.5,186493,266903,52886,163199,167370,44156,
365.5,178562,254247,48597,140860,155566,42745,
366.5,171068,241741,44629,120905,144586,41526,
367.5,163985,229413,40962,103196,134389,40422,
368.5,157292,217289,37575,87581,124934,39374,
369.5,150967,205395,34449,73902,116178,38337,
370.5,144988,193757,31565,61999,108077,37284,
371.5,139337,182400,28908,51708,100588,36196,
372.5,133995,171345,26460,42870,93667,35068,
373.5,128943,160614,24207,35331,87274,33900,
374.5,124167,150226,22135,28943,81367,32698,
375.5,119649,140198,20230,23566,75910,31472,
376.5,115375,130544,18480,19070,70867,30235,
377.5,111330,121278,16873,15337,66205,28998,
378.5,107502,112409,15400,12259,61892,27775,
379.5,103878,103945,14048,9737,57902,26578,
380.5,100446,95891,12810,7685,54208,25419,
381.5,97195,88250,11676,6028,50787,24307,
382.5,94114,81021,10638,4698,47618,23251,
383.5,91192,74204,9688,3638,44681,22256,
384.5,88421,67794,8820,2799,41959,21327,
385.5,85792,61785,8027,2140,39436,20465,
386.5,83296,56168,7302,1625,37098,19672,
387.5,80924,50935,6641,1226,34932,18947,
388.5,78670,46073,6038,919,32925,18287,
389.5,76527,41569,5487,685,31067,17688,
390.5,74487,37411,4986,507,29348,17146,
391.5,72544,33583,4528,372,27757,16656,
392.5,70691,30070,4112,272,26286,16214,
393.5,68925,26855,3733,197,24928,15812,
394.5,67237,23923,3388,142,23673,15446,
395.5,65625,21255,3075,102,22514,15112,
396.5,64082,18837,2789,72,21445,14803,
397.5,62605,16651,2530,51,20459,14516,
398.5,61188,14680,2295,36,19550,14248,
399.5,59828,12909,2080,25,18711,13994,
400.5,58520,11323,1886,17,17937,13752,
401.5,57261,9906,1710,12,17222,13520,
402.5,56048,8644,1550,8,16562,13295,
403.5,54876,7523,1404,6,15952,13077,
404.5,53744,6531,1273,4,15388,12863,
405.5,52646,5655,1153,3,14864,12653,
406.5,51582,4884,1045,2,14378,12446,
407.5,50547,4207,947,1,13926,12240,
408.5,49540,3615,858,0,13504,12037,
409.5,48558,3099,777,0,13109,11835,
410.5,47599,2649,704,0,12738,11634,
411.5,46660,2259,638,0,12389,11434,
412.5,45740,1921,578,0,12060,11234,
413.5,44836,1630,524,0,11748,11035,
414.5,43947,1380,474,0,11450,10836,
415.5,43071,1165,430,0,11166,10638,
416.5,42207,981,390,0,10894,10440,
417.5,41353,824,353,0,10632,10241,
418.5,40507,690,320,0,10379,10044,
419.5,39669,577,290,0,10134,9846,
420.5,38837,481,263,0,9895,9648,
421.5,38011,400,239,0,9662,9450,
