NTA Experiment Summary File,
Created with NTA 3.4 Build 3.4.003,
,
367.5,27654,0,245,33432,15333,8861,
368.5,28916,0,220,31382,15129,8686,
369.5,30103,0,198,29380,14920,8558,
370.5,31198,0,179,27431,14702,8472,
371.5,32188,0,163,25541,14473,8419,
372.5,33056,0,149,23713,14230,8392,
373.5,33790,0,137,21953,13970,8382,
374.5,34380,0,127,20263,13693,8380,
375.5,34816,0,118,18647,13395,8377,
376.5,35091,0,111,17107,13077,8367,
377.5,35203,0,105,15646,12738,8342,
378.5,35150,0,99,14263,12378,8297,
379.5,34932,0,95,12961,11997,8229,
380.5,34556,0,91,11739,11597,8134,
381.5,34026,0,88,10597,11178,8012,
382.5,33353,0,86,9533,10743,7862,
383.5,32547,0,84,8547,10295,7684,
384.5,31621,0,83,7636,9835,7479,
385.5,30589,0,83,6798,9367,7251,
386.5,29465,0,83,6031,8895,7001,
387.5,28266,0,84,5331,8420,6732,
388.5,27007,0,85,4695,7947,6447,
389.5,25704,0,87,4119,7478,6151,
390.5,24372,0,89,3601,7016,5846,
391.5,23025,0,93,3136,6563,5535,
392.5,21677,0,97,2721,6124,5223,
393.5,20339,0,102,2352,5698,4910,
394.5,19024,0,107,2025,5289,4602,
395.5,17739,0,114,1736,4898,4299,
396.5,16495,0,123,1483,4525,4004,
397.5,15296,0,132,1262,4173,3719,
398.5,14150,0,143,1070,3841,3445,
399.5,13059,0,156,903,3529,3182,
400.5,12026,0,171,759,3239,2933,
401.5,11054,0,189,636,2970,2698,
402.5,10142,0,210,530,2721,2476,
403.5,9291,0,234,441,2492,2268,
404.5,8501,0,262,364,2282,2074,
405.5,7768,0,296,300,2091,1894,
406.5,7092,0,334,246,1918,1726,
407.5,6470,0,380,201,1763,1571,
408.5,5900,0,434,164,1624,1428,
409.5,5377,0,497,133,1502,1296,
410.5,4901,0,571,107,1395,1175,
411.5,4467,0,659,86,1303,1065,
412.5,4073,0,763,69,1226,964,
413.5,3715,0,885,55,1164,874,
414.5,3391,0,1030,44,1116,795,
415.5,3098,0,1202,35,1084,727,
416.5,2833,0,1405,27,1066,674,
417.5,2595,0,1645,21,1065,639,
418.5,2380,0,1929,17,1081,626,
419.5,2186,0,2265,13,1116,641,
420.5,2011,0,2662,10,1171,686,
421.5,1855,0,3131,8,1248,764,
422.5,1714,0,3683,6,1351,876,
423.5,1587,0,4334,5,1481,1022,
424.5,1474,0,5098,3,1644,1203,
425.5,1372,0,5994,3,1842,1421,
426.5,1281,0,7042,2,2081,1681,
427.5,1199,0,8265,1,2366,1986,
428.5,1126,0,9688,1,2704,2343,
429.5,1061,0,11337,0,3100,2757,
430.5,1003,0,13242,0,3561,3235,
431.5,951,0,15433,0,4096,3786,
432.5,905,0,17945,0,4712,4416,
433.5,864,0,20809,0,5418,5134,
434.5,828,0,24060,0,6222,5949,
435.5,797,0,27730,0,7132,6869,
436.5,769,0,31849,0,8155,7900,
437.5,746,0,36445,0,9298,9051,
438.5,726,0,41540,0,10567,10326,
439.5,709,0,47150,0,11965,11730,
440.5,696,0,53282,0,13494,13263,
441.5,685,0,59931,0,15154,14926,
442.5,677,0,67082,0,16940,16715,
443.5,672,0,74704,0,18844,18621,
444.5,670,0,82752,0,20855,20633,
445.5,670,0,91161,0,22958,22735,
446.5,673,0,99851,0,25131,24907,
447.5,679,0,108723,0,27350,27125,
448.5,687,0,117660,0,29587,29358,
449.5,698,0,126529,0,31807,31575,
450.5,712,0,135186,0,33975,33738,
451.5,729,0,143474,0,36051,35808,
452.5,749,0,151230,0,37995,37746,
453.5,772,0,158291,0,39766,39509,
454.5,798,0,164496,0,41323,41058,
455.5,829,0,169693,0,42631,42355,
456.5,863,0,173749,0,43653,43366,
457.5,901,0,176548,0,44362,44062,
458.5,944,0,178002,0,44737,44422,
459.5,992,0,178054,0,44761,44431,
460.5,1045,0,176678,0,44431,44083,
461.5,1104,0,173886,0,43747,43380,
462.5,1169,0,169725,0,42723,42335,
463.5,1241,0,164276,0,41379,40967,
464.5,1319,0,157654,0,39743,39305,
465.5,1406,0,149999,0,37851,37384,
466.5,1501,0,141475,0,35744,35245,
467.5,1606,0,132264,0,33468,32934,
468.5,1720,0,122555,0,31069,30498,
469.5,1845,0,112541,0,28597,27985,
470.5,1982,0,102410,0,26098,25442,
471.5,2130,0,92341,0,23618,22913,
472.5,2292,0,82496,0,21197,20440,
473.5,2468,0,73017,0,18871,18058,
474.5,2658,0,64025,0,16671,15797,
475.5,2865,0,55612,0,14619,13681,
476.5,3087,0,47848,0,12734,11727,
477.5,3326,0,40776,0,11026,9948,
478.5,3584,1,34417,0,9500,8348,
479.5,3859,2,28771,0,8158,6931,
480.5,4153,2,23819,0,6994,5693,
481.5,4466,3,19528,0,5999,4631,
482.5,4798,4,15854,0,5164,3738,
483.5,5148,6,12746,0,4475,3012,
484.5,5517,8,10146,0,3918,2449,
485.5,5903,12,7998,0,3478,2050,
486.5,6305,16,6242,0,3141,1809,
487.5,6722,22,4824,0,2892,1708,
488.5,7152,30,3691,0,2718,1713,
489.5,7592,41,2796,0,2607,1786,
490.5,8040,56,2097,0,2548,1894,
491.5,8492,76,1557,0,2531,2019,
492.5,8945,102,1145,0,2548,2148,
493.5,9394,136,833,0,2591,2275,
494.5,9836,181,600,0,2654,2397,
495.5,10265,240,428,0,2733,2512,
496.5,10676,316,303,0,2824,2619,
497.5,11065,414,212,0,2922,2715,
498.5,11424,539,147,0,3027,2801,
499.5,11749,697,100,0,3137,2875,
500.5,12035,898,68,0,3250,2935,
501.5,12276,1150,46,0,3368,2981,
502.5,12468,1464,30,0,3491,3012,
503.5,12607,1853,20,0,3620,3027,
504.5,12688,2330,13,0,3758,3027,
505.5,12709,2913,8,0,3908,3013,
506.5,12669,3620,5,0,4074,2989,
507.5,12565,4470,3,0,4260,2962,
508.5,12398,5486,2,0,4471,2942,
509.5,12169,6689,1,0,4715,2943,
510.5,11880,8103,0,0,4996,2986,
511.5,11535,9754,0,0,5322,3094,
512.5,11136,11663,0,0,5700,3293,
513.5,10690,13855,0,0,6136,3601,
514.5,10202,16349,0,0,6638,4033,
515.5,9678,19163,0,0,7210,4591,
516.5,9126,22310,0,0,7859,5275,
517.5,8552,25796,0,0,8587,6080,
518.5,7965,29623,0,0,9397,6999,
519.5,7371,33783,0,0,10289,8022,
520.5,6777,38261,0,0,11259,9141,
